Title,Description,Link
Vegetation,NASA LANCE near real-time data can be used for monitoring vegetation and crop conditions.,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/hazards-and-disasters/vegetation
Eruption of La Soufriere Volcano,"Image captured on 10 April 2021, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/eruption-of-la-soufriere-volcano
EOSDIS Again Receives High Scores in 2022 Customer Satisfaction Survey,The results of the 2022 American Customer Satisfaction Index show users continue to appreciate EOSDIS products and services.,https://www.earthdata.nasa.gov//learn/articles/2022-acsi-summary
User Profile: Dr. Lucy Hutyra,"Who uses NASA Earth science data? Dr. Lucy Hutyra, for studying the cycling of carbon, especially in urban environments.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-lucy-hutyra
"Webinar: Toward Analysis Ready Data—Programmatically Discover, Access, and Subset Daymet V4 Data with Python and ArcGIS","The Daymet dataset provides long-term, continuous, gridded estimates of daily weather and climatology variables across North America. Join us for an introduction to the Daymet Version 4 Data Collection and for a demonstration on how to programmatically discover and subset Daymet data to a region and time period of interest.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-ornldaac-31-aug-2021
Webinar: Moving Code to the Data: Analyzing Sea Level Rise Using Earth Data in the Cloud,Participants will learn how to discover and access physical oceanography data hosted in the Earthdata Cloud and apply AWS cloud computing to analyze global sea level rise.,https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-cloud-computing-PO.DAAC
User Profile: Dr. Brian Mapes,"Who uses NASA Earth science data? Dr. Brian Mapes, to study large-scale weather and climate processes.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-brian-mapes
User Profile: Dr. Steven Massie,Aerosols have a huge impact on climate and human health. Dr. Steven Massie uses remotely-sensed data to better understand these impacts and improve how aerosols are detected by Earth observing satellites.,https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-steven-massie
Measurements of Pollution in the Troposphere (MOPITT),,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/mopitt
New HLS False Color Composite Layer Added to FIRMS,New data layer lets users cut through the smoke to see surface features like active fire fronts and post-fire impacts.,https://www.earthdata.nasa.gov//learn/articles/hls-false-color-composite
User Profile: Greg Jenkins,"Who Uses NASA Earth Science Data? Dr. Greg Jenkins, to study weather, climate, atmospheric chemistry, and air quality of West Africa.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-greg-jenkins
"ESDIS Weekly Metrics: February 11, 2021",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-11-2021
Hurricane Dorian over the Bahamas,"Image captured on 2 September 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/hurricane-dorian-over-the-bahamas
"Poniente Almeriense, Almeria, Spain",Image captured on 18 September 2021 by the OLI instrument aboard the Landsat 8 satellite.,https://www.earthdata.nasa.gov//worldview/worldview-image-archive/poniente-almeriense-almeria-spain
"Lakes Shalla, Abiata and Langano, Ethiopia","Image captured on Nov. 5, 2021, by the OLI instrument aboard the Landsat 8 satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/lakes-shalla-abiata-and-langano-ethiopia
"New Valley Project, Egypt","Image captured on Nov 4, 2022, by the MSI instrument aboard the ESA (European Space Agency) Sentinel-2A and -2B satellites.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/new-valley-project-egypt-4-nov-2022
"Tarso Tousside, Chad","Image captured on Nov 9, 2022, by the MSI instrument aboard the ESA (European Space Agency) Sentinel-2A and -2B satellites.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tarso-tousside-chad-9-nov-2022
Dead Sea and Salt Evaporation Ponds,"Image captured on Dec 21, 2022, by the MSI instrument aboard the ESA (European Space Agency) Sentinel-2A and -2B satellites.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/dead-sea-21dec2022
"Lithium Mining in the Salar de Atacama, Chile","Image captured on Jan 8, 2023, by the MSI instrument aboard the ESA (European Space Agency) Sentinel-2A and -2B satellites.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/salardeatacama-8jan2023
Smoke over Athens,The effects of forest fires show up in a multi-satellite view of pollution.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/smoke-over-athens
A Comparison of Solar Total Irradiance Observations from Spacecraft: 1985-1992,Examining the correlation and consistency of the solar total irradiances measured.,https://www.earthdata.nasa.gov//learn/articles/comparison-solar-total-irradiance-observations-spacecraft-1985-1992
EOSDIS New Datasets: October 2021,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-october-2021
Double Vision,Publication from NASA ESDIS describing research uses of data from EOSDIS - TOPEX and Poseidon satellites monitor ocean surface topography.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/double-vision
Hidden Carbon,Satellites measure the give and take between trees and temperatures.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/hidden-carbon
On the Trail of Global Pollution Drift,Scientists use NASA's Tropospheric Emission Spectrometer (TES) to study drifting pollution and its sources.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/on-the-trail-of-global-pollution-drift
Landslides Data Pathfinder - Find Data,"Landslides occur throughout the world, under all climatic conditions and terrains, displacing communities of people, impacting the natural environment, causing major economic losses to an area. Using satellite data and other resources found within this data pathfinder, we can identify the conditions under which landslides typically occur, helping to improve monitoring and modeling of these hazards.",https://www.earthdata.nasa.gov//learn/pathfinders/disasters/landslides-data-pathfinder/find-data
ACPS: Atmospheric Composition Processing System,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/acps
Distributed Active Archive Center (DAAC) APIs,Distributed Active Archive Center APIs provide access to a variety of data holdings among 9 EOSDIS DAACs.,https://www.earthdata.nasa.gov//engage/open-data-services-and-software/api/daac-apis
"ESDIS Weekly Metrics: February 04, 2021",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-04-2021
NASA’s ASDC to House SAGE III Atmospheric Data Products,NASA’s ASDC will be the home for more than a half-dozen new atmospheric data products from the upcoming SAGE III mission.,https://www.earthdata.nasa.gov//news/health-and-air-quality-articles/sage-iii
EOSDIS New Datasets: July 2022,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-july-2022
EOSDIS New Datasets: April 2021,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-april-2021
Heart Disease is in the Air,The air you breathe could be harming your heart.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/heart-disease-is-in-the-air
Critical Chemistry,Data on reactive nitrogen species helps map out global distribution and concentration.,https://www.earthdata.nasa.gov//learn/articles/critical-chemistry
"ESDIS Weekly Metrics: February 18, 2021",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-18-2021
NASA Earth Observing Data and Imagery for the Nepal Earthquake,"Explore and download data and imagery from EOSDIS for the the Nepalese region affected by the earthquake on April 25, 2015 and aftershocks.",https://www.earthdata.nasa.gov//learn/articles/nasa-earth-observing-data-and-imagery-for-the-nepal-earthquake
User Profile: Kevin Gallo,"Who Uses NASA Earth Science Data? Kevin Gallo, to improve radar and satellite estimations of hail size and damage.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-kevin-gallo
From Terra to Terra Firma,NASA’s Terra mission soon will shift to Phase F: decommissioning. Here's what this means for the future of this groundbreaking satellite.,https://www.earthdata.nasa.gov//learn/articles/from-terra-to-terra-firma
Webinar: Using Geospatial Data to Evaluate Climate Hazards and Inform Environmental Justice,"View this introduction to two new datasets released by NASA’s Socioeconomic Data and Applications Center (SEDAC): Global High Resolution Daily Extreme Urban Heat Exposure, v1 (1983-2016) and U.S. Social Vulnerability Index Grids, v1 (2000, 2010, 2014, 2016, and 2018). We’ll also show you how to access and work with the data using Python and QGIS.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-sedac-08-dec-2021
Ash Plumes,NASA Moderate Resolution Imaging Spectroradiometer (MODIS) imagery are useful for identifying and tracking ash plumes from volcanic eruptions.,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/hazards-and-disasters/ash-plumes
"ESDIS Weekly Metrics: February 25, 2021",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-25-2021
OMPS Near Real-Time Data Available Through LANCE,Near real-time data products from the Ozone Mapping and Profiler Suite (OMPS) provide valuable information about atmospheric ozone and sulfur dioxide concentrations.,https://www.earthdata.nasa.gov//news/health-and-air-quality-articles/omps-in-lance
Earth System Data Records (ESDRs) of Air-Sea Variables and Fluxes Anchored on Global Moored-Buoy Observations,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/esdr-global-moored-buoy-observations
A Burning Question,Cloud reflective properties and their effects on the global radiation balance.,https://www.earthdata.nasa.gov//learn/articles/burning-question
New Black Marble Nighttime Blue/Yellow Composite Product Makes Detecting Power Outages Easier,New data product from NASA’s LANCE will enhance the ability to determine whether changes in nighttime lights are the result of power outages.,https://www.earthdata.nasa.gov//learn/articles/black-marble-blue-yellow-composite
Finite Forests,Remote sensing proves ideal for watching rapid changes to Russia's remotest forests.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/finite-forests
User Profile: Dr. Paul Stackhouse,"Who uses NASA Earth science data? Dr. Paul Stackhouse, for developing new products for analyzing the global energy cycle and interfaces for using these data.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-paul-stackhouse
Drought,NASA LANCE near real-time data can be used for identifying areas of drought over time.,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/hazards-and-disasters/drought
High Aerosol Optical Depth over Northern India,"Image captured on 24 December 2018, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/high-aerosol-optical-depth-over-northern-india
Tropical Storm Cristobal in the Gulf of Mexico,"Image captured on 7 June 2020, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tropical-storm-cristobal-in-the-gulf-of-mexico
Crazy Bad Air,Open sharing of pollution data helps Chinese netizens brave the politics of murky air.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/crazy-bad-air
Burned But Not Forgotten,"Decades after a fire, high-elevation forests still shape a climate.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/burned-but-not-forgotten
